,nickname,text,score,like,dislike,time,watch_movie
399,음(jimy****),프리 홍콩 프리 위구르 프리 티벳,1,3,0,2020-09-18 10:41:00,0
400,하하하(milb****),차라리 일본애니 실사를보고 말지 10ㅋㅋㅋ,1,3,0,2020-09-18 10:40:00,0
401,멋쟁이서니(sunn****),디즈니라는 타이틀 빼면 아무것도 없네요,1,3,0,2020-09-18 10:23:00,0
402,디그니처(gree****),"스케일, 스토리, 연기, 연출, CG, 개연성 등 모든 면에서 망작.  뭐하나 멀쩡한게 없는데 특히 그 넓디넓은 황궁 방어병력 모아놓은 씬에서 체10명 안팎의 숫자가 모여 국민체조 대형을 하고 있는거 보고 디즈니가 ...",1,3,0,2020-09-18 10:18:00,0
403,남고 유진욱(yooj****),Free Hongkong,1,3,0,2020-09-18 10:11:00,0
404,Js(cudi****),스포일러가 포함된 감상평입니다. 감상평 보기,2,3,0,2020-09-18 10:10:00,0
405,벨기에리그벤치띠발목(um07****),이건 그냥.... 배급만 디즈니가한 중국영화액션부터 cg 모든게중국이다,1,3,0,2020-09-18 10:08:00,0
406,이태현(perc****),중국 무협영화라면 몰라도 뮬란 실사 영화는 아니다.,1,3,0,2020-09-18 10:07:00,0
407,framei(choi****),역시 기대를 저버리지 않는 중국 특유의 유치한 오버액션,1,3,0,2020-09-18 10:02:00,0
408,니미보옹(crle****),이민족을 오랑캐로그리고 중화사상에 찌든 망작. 뮬란이 언제부터 중화족이었나?,4,3,0,2020-09-18 10:02:00,0
409,노머시(jasb****),14억 인민을 독재로 통제하는 중국 공산당과 습근평에 아부하는 월트디즈니를 보게 될 줄이야. 1점도 과하다.,1,3,0,2020-09-18 09:58:00,0
410,되면한다(sh80****),알바들 승ㅋ,1,3,0,2020-09-18 09:32:00,0
411,어둠의자식들(crow****),중국 멍멍이 영화 ...,1,3,0,2020-09-18 09:25:00,0
412,wjegwa(wjeg****),초반에 어린 뮬란이 닭을 쫓는 장면이 나온다. 모두 몰랐을 것이다. 그 닭이 바로 이 영화의 시나리오를 쓴 장본인이라는 사실을.,2,3,0,2020-09-18 09:06:00,0
413,릭달튼(tlqk****),박평식 ㅋㅋ화려한 찌꺼기 ㅋㅋㅋㅋ적절하네,4,3,0,2020-09-18 08:32:00,0
414,henny(jung****),딱히 말이필요하나?,1,3,0,2020-09-18 08:17:00,0
415,블래기(your****),"누군가가 딱 제 생각을 얘기했네요. ""영어로 된 중국영화""!! 그냥 정말 볼 게 없을때 보세요. 돈은 쓰지 마시고.",3,3,0,2020-09-18 06:39:00,0
416,하마요(bbon****),0점준다 이유는 내로남불 과대포장 중국식 제국주의적 세계관 소수민족차별 등,1,3,0,2020-09-18 05:49:00,0
417,썹(shin****),인종차별 각본도 다바꾸고 개별로임,1,3,0,2020-09-18 05:38:00,0
418,Joe(yomi****),나 요즘 왓챠에서 평점내서 네이버 잘 안오는데 영화 진짜 걔쓔례끠같아서 시간버리지말라고 평점 매긴다 별 반개도 아까움,1,3,0,2020-09-18 05:31:00,0
419,kkar****,이러면되노이기야?님ㄱ,1,3,0,2020-09-18 05:24:00,0
420,saka****,개연성 없는 스토리에 영화 볼 재미가 없네요. 이게 디즈니에서 만든작품이라 생각도 안들고 중국 무협보다 더 꽝이네요,2,3,0,2020-09-18 05:13:00,0
421,ggan****,딸랑 10명이 쳐들어가니 밀리는거 참 웃기네 ㅋㅋㅋㅋ전투 스케일이 생각보다 너무 작아서 실망. 실제 5점이나 다 알고 있는 이유로 1점주겟음,1,3,0,2020-09-18 05:00:00,0
422,코번(mayu****),우리가 아는 뮬란은 98년에 죽었다,2,3,0,2020-09-18 04:23:00,0
423,How are you(4409****),닥치고 1점 줍니다,1,3,0,2020-09-18 03:46:00,0
424,현준강(fred****),"뮬란에서 가장 중요한 장면중 하나인 아버지의 칼로 본인 머리를 잘라서 남장을 하는 장면도 삭제, 뮬란의 중요한 캐릭터인 무슈나 샹도 삭제, 갑자기 뜬금없는 마녀 캐릭터 등장, 중국 역사에 대한 무지가 낳은 복장과 묘...",1,3,0,2020-09-18 03:18:00,0
425,kth(kths****),Free HK  Boycott China,1,3,0,2020-09-18 03:17:00,0
426,JBL(0119****),디질리 비타스나온 뮬란이 더잼있네,2,3,0,2020-09-18 02:23:00,0
427,정문워(jmw6****),"디즈니의 시대도 끝났네. 중국자본에 녹아서 이딴 쓰레기영화도 만들고, pc주의에 범벅되서 인어공주는 무슨 흑인으로 데려다쓰질않나..ㅉㅉ",1,3,0,2020-09-18 01:45:00,0
428,아유(lsmf****),디즈니에서 만든영화라는게 믿어지지않는졸작임  스토리도 억지스럽고액션도 그다지 시원하지도 않고돈아까웠음,1,3,0,2020-09-18 01:36:00,0
429,아수라백수(kwon****),누가 계속 연 날리냐ㅋㅋㅋ,6,3,0,2020-09-18 01:34:00,0
430,jyb(jyb3****),,1,3,0,2020-09-18 01:32:00,0
431,aaa3****,,1,3,0,2020-09-18 01:24:00,0
432,리스(kims****),디즈니는 실사 영화는 피해야할듯... 정말 노잼이네,1,3,0,2020-09-18 01:11:00,0
433,sdw9****,으휴 제작비 다 어디로 썼나요? 니키카로,2,3,0,2020-09-18 01:09:00,0
434,르됴(ccom****),BoycottMulan 수현언니 노래나 열심히 들을래요,1,3,0,2020-09-18 01:08:00,0
435,좋아(wlst****),스토리 모든게 pc 진짜 영화 몰입도 방해될정도로 너무하다 생각함,1,3,0,2020-09-18 01:04:00,0
436,451kwrlw(wlrw****),와 이딴 영화가 평점 8이 넘어가네진짜 꼭 보세요 여러분들!,1,3,0,2020-09-18 00:57:00,0
437,Hun(shau****),FREE HONGKONG,1,3,0,2020-09-18 00:05:00,0
438,hug9****,이거보는 OO 없제? 없길 바람,1,3,0,2020-09-18 00:01:00,0
439,myca****,아니 이거 나만 재미없는건가요???  평점이 왜높은거죠???,2,3,0,2020-09-17 23:45:00,0
440,Kasia(kasi****),그냥 제발 아무도 보지마세요. 초중반부터 한숨밖에 안나오는 영화. 동양 문화에 대한 기본적인 이해가 없는 감독이 사고의 흐름대로 대본을 바꾸고 거기에 맞춰 캐릭터들을 짜맞춘 느낌의 3류 영화.,1,4,1,2020-10-01 00:07:00,0
441,bglh****,뮬란을 슛돌이로 만들어 놨네,1,4,1,2020-09-30 12:34:00,0
442,jslu(eunh****),"역시 기대를 안하고 봐야  볼만함..  나쁘지는 않았음,  디즈니스럽지 않게 노래뺀거는 많이 아쉽다...   그리고 나름 그쪽동네에서는 유역비비롯 유명한배우들인데  왜 이렇게 밖에 못만들었지  디즈니에 의문이 들긴함...",8,4,1,2020-09-27 16:43:00,0
443,어어어오(hyun****),내가아는 뮬란 맞나요?,1,4,1,2020-09-25 20:53:00,0
444,까까머리(sic1****),음식물 쓰레기통에 버려진 짜장찌꺼기 보다 못한영화,1,4,1,2020-09-22 08:51:00,0
445,곰도리옹(litt****),중국을 찬양하며 등장하는 가짜뮬란의 가짜정의,1,4,1,2020-09-21 17:37:00,0
446,다(pann****),FREE HONGKONG 이건 진짜 아니예요 딴거보세요 뭘봐도 이것보단 낫습니다 배우며 연출이며 화장이며 촬영지며 하나도 안괜찮습니다 영화볼거면 딴거보세요,1,4,1,2020-09-21 16:47:00,0
447,꼬꼬냥(ryan****),애니메이션에서 코믹했던 요소들은 다빼고 지루하기 짝이 없음. 특히 말도 안되는 애국심 등등 공감이 안가는 부분이 많음.,1,4,1,2020-09-21 16:44:00,0
448,중국 해킹 작작해라(njkj****),평점 0점은 없나??내용 산으로 가버렸는데,1,4,1,2020-09-21 15:24:00,0
449,앙힝홍행(ljin****),이거 보러가는넘들은 생각이 있는 것들인지 궁금하다. 애들 때문에 보러갔다는 맘충들은 애들 교육에 저딴 중화사상 영화 보여주는거랑 홍콩에서 무슨 일이 있었는지 알려주는것 두가지 중에 뭐가 중요한지 생각좀 했으면 좋겠다...,1,4,1,2020-09-21 14:48:00,0
450,chlr****,짱깨 선전 영화. 더럽다.,1,4,1,2020-09-21 14:42:00,0
451,강민구(ming****),디즈니가 잘 못했네  배경이 이쁜거 빼곤 아무 쓸데 없는 영화/ 기쁘나 슬프나 싸우나 주인공 개무표정 ㅋㅋㅋㅋ,1,4,1,2020-09-21 13:30:00,0
452,제우스(cond****),중국몽들과 조선족이 평점쓰나?,1,4,1,2020-09-20 13:13:00,0
453,스타크(skya****),중국이 중국한 영화. 베댓말대로 중화사상 범벅에 검열이 엄청나게 들어가서 전투씬도 촌스럽고 이래서 짱/dog 영화를 사람들이 안보는구나 다시한번 느끼게 해준다.,1,4,1,2020-09-20 13:11:00,0
454,권순민(komi****),이거 보는 사람은 마치 코로시대에 나 하나쯤이야 어떻겠어?  하면서 마스크 안쓰고 다니는 사람같음,1,4,1,2020-09-20 13:09:00,0
455,영쿠님(yyj3****),진짜 너무재미없음보다가뛰쳐나감,1,4,1,2020-09-20 11:30:00,0
456,초코하임(opwe****),스케일 어이없을 정도로 작음.. 전쟁신 보며 기가 참. 드라마급 스케일. 전쟁영화도 아니고 그렇다고 디즈니 뮤지컬 영화도 아니고 이게 뭔지 싶음. 동양문화에 대해 몰지각이 대놓고 드러나서 몰입이 안됨. 제작진이 황후...,1,4,1,2020-09-20 05:32:00,0
457,Wayu999(pby9****),ㅇㅇㅎㅎ하하하호호호 디즈니 실사 내기준 최악,1,4,1,2020-09-19 23:26:00,0
458,kome****,저예산영화처럼 등장하는 배우도 적고 씨지도 조잡하고,1,4,1,2020-09-19 23:16:00,0
459,a657****,동방불패급 액션과 재미를 기대했는데완전 최악임,1,4,1,2020-09-19 22:45:00,0
460,김지윤(rlaw****),명작이었던 오리지날 뮬란에게 사과해라 무슨 내 발가락으로 시나리오써도 이것보다는 잘 쓸듯.,1,4,1,2020-09-19 22:25:00,0
461,국대싸(3834****),애니 내용 아는 사람들은 절대로 보면 안됨.마녀랑 왕 존나 어처구니 없고 불사조 멍미 ㅋㅋㅋ뮬란 자아를 찾았는데 감동 재미 전율이 1도 없음 ㅋㅋㅋ  이런 영화를 만드는 감독은 존재할 가치도 없음,1,4,1,2020-09-19 21:52:00,0
462,김승재(marc****),"디즈니야, 초심 찾아라",1,4,1,2020-09-19 21:44:00,0
463,eun(eunb****),디지니영화인데...,1,4,1,2020-09-19 21:15:00,0
464,보조개왕자(lesh****),평점 뭐냐 이거? 개 OOO 던데....돈 아까... 어울리지도 않는 영어나 써대고 말야~망했어...,1,4,1,2020-09-19 21:02:00,0
465,너무어렵다(dood****),중국은 영화시장에서도 꺼져라 그 명작을 이딴 쓰레기로 만들다니,1,4,1,2020-09-19 20:02:00,0
466,DLA(dlaw****),Free hongkong,1,4,1,2020-09-19 19:33:00,0
467,사이언(fgh1****),오직 무술영화 하나의 중국만을 위한 영화 같네요 재미도 없고 감동도 없네 시간낭비 했음,1,4,1,2020-09-19 19:33:00,0
468,휘스(obj7****),돈과 시간 아까움,1,4,1,2020-09-19 19:33:00,0
469,Embryo(kate****),중국돈으로 만든 똥같은 영화.,1,4,1,2020-09-19 19:31:00,0
470,devi****,"디즈니 애니 골수팬입니다. 아무리 시대가 바뀌었다해서 이름빼고 다 바꾸는건 뭡니까. 라이온킹은 그래도 원작의 느낌을 살리려고나 했지, 이건 ost도 우정도 재미도 없는 그냥 중국 무협 아류작 아님? 이연걸, 견자단,...",1,4,1,2020-09-19 19:17:00,0
471,mor(morr****),감상포인트 추천할수 없어서 참 어려웠다 이거 점수 잘 준 사람들 돈받았나(후비적),1,4,1,2020-09-19 17:50:00,0
472,00(yi_f****),개노잼..이거 볼시간에 다른거 봤겠다....이거 본 나자신 반성해,1,4,1,2020-09-19 15:29:00,0
473,신정훈(dryh****),그냥 조잡하다제작비는 다 어디로?,2,4,1,2020-09-19 13:34:00,0
474,신나보자(i_am****),시국이 이렇다지만 스코어가 안좋네요. 그래도 조국의 영화인데 조선족들 의리있게 많이 봐주셔야겠네요-,1,4,1,2020-09-19 13:09:00,0
475,두환아애비다(sjw0****),,1,4,1,2020-09-19 13:00:00,0
476,tjdw****,요즘 논란 아시죵 저런영화는 보면안됩니당,1,4,1,2020-09-19 12:52:00,0
477,없다(jaeh****),잘 포장해도 졸작은 졸작이다,1,4,1,2020-09-19 12:38:00,0
478,RByoung(1008****),뮬란 원작을 모르면 공짜로 본다면시간때우기용으로 볼만함뮬란아빠역 어디서 봤나싶었는데 시진핑닮음,1,4,1,2020-09-19 12:29:00,0
479,011u****,노 차이나 No cHINA,1,4,1,2020-09-19 12:14:00,0
480,와르(rebi****),할말이없다...할말이 없어,1,4,1,2020-09-19 11:48:00,0
481,Belina(dayo****),스포일러가 포함된 감상평입니다. 감상평 보기,2,4,1,2020-09-19 01:51:00,0
482,Faded(ysm9****),공산주의에 찌든 놈들이 만든 영화 공산당인 사람들만 가서 보세요,1,4,1,2020-09-18 08:35:00,0
483,참새쪽쪽(ckaq****),한심한 대한민국  국민들. 전세계가 중국의 신장 위구르와 홍콩을 탄압한 중국을 비판하기 위해 영화관람 보이콧하는데 대한민국만 예매율 1위. 자유대한민국 국민들은 중국에 대항해서 자유와 평화를 지키려는 신장위구르와 홍...,2,5,2,2020-09-17 21:49:00,0
484,dbg(dbgh****),개 씨~발 역대급 노잼입니다.전형적인 중국몽이여서 보다가 눈살 찌푸림아 돈버렸다,1,6,3,2020-09-17 12:15:00,0
485,Helean(bria****),예고부터가 할말이 없다,1,7,4,2020-09-17 11:48:00,0
486,phu8****,홍콩의 자유화운동을 적극적으로 지지하며 홍콩시위를 조롱한 견자단 짱깨년을 반대합니다!!!!,1,13,10,2020-09-17 09:14:00,0
487,okok(t2l0****),실사는 나름 잘 구성했는데 내용이 좀 아쉽다,8,52,49,2020-09-17 09:39:00,0
488,가람(keil****),진짜 무슨... 이런 뭐같은,1,2,0,2020-10-25 07:19:00,0
489,준하랑둥이랑멍멍(fall****),진짜 기대이하너무 수준이하ㆍ액션 어설프지스토리 엉성하지ㆍ,4,2,0,2020-10-25 03:09:00,0
490,여니(rnfa****),대체 뭔 내용인지 진짜 디즈니도 중국3류영화도 그 무엇도 아닌 개노잼,1,2,0,2020-10-24 23:59:00,0
491,완지니(wanj****),스포일러가 포함된 감상평입니다. 감상평 보기,1,2,0,2020-10-24 23:13:00,0
492,애진(aaa0****),이건 뭐 ㅋㅋㅋ 양산형 소설나 만화를 보는게 더 나을 정도로 스토리 별로고 등장인물이나 OST 다 줄여가면서 만든게 이거라니 차라리 원작 그대로 만들지.. 평점은 왜 높은거지?,1,2,0,2020-10-24 22:16:00,0
493,후니(kth4****),디즈니가 만든거 맞는지 의문이네요 너무 수준낮고 재미없네요디즈니도 겨울왕국외에는 히트 영화가 없는듯...픽사를 샀지만 픽사 운영에 많이 손대면 같이 망하게 만들듯 ㅋㅋㅋ감상포인트 추천할게 없는데 무조건 하나 선택해야...,2,2,0,2020-10-24 18:45:00,0
494,완(wake****),"정말 답답하네요... 유역비 출연료 주기 위해서, 그리고 제작진 월급주려고 만든 영화같아요. 아무런 스토리 전개도 없고, 감동도 없고, 재미도 없고...처음으로 영화평을 달아봅니다.... 제발 보지마세요... 돈아까...",1,2,0,2020-10-24 18:34:00,0
495,오민우(omo1****),하도 별로라고해서 기대없이 봤는데 더 별로였음이거 재밌다는사람들 죄다 알바임을 확신함,1,2,0,2020-10-24 15:51:00,0
496,엔터(cmsa****),차이나머니가 들어간 영화 내가 평점을 설마 많이 주겠어?,1,2,0,2020-10-24 03:07:00,0
497,김인철(runn****),2020년에 쌍팔년도 영화를 보게 되다니..중국산 짝퉁 디즈니가 만들었나?,2,2,0,2020-10-23 23:02:00,0
498,마루나래(4547****),메시지를 위해 희생된 개연성과 캐릭터,3,2,0,2020-10-23 16:38:00,0
499,kim(kimj****),ㅎㅎㅎ 말안해도... 아시죠?,1,2,0,2020-10-23 13:56:00,0
500,안(dkse****),영화 자체가 ㅈㄴ 별로였음. 원작이랑 다르게 나온 부분도 많고 refleciton 부르는 씬이 어떻게 나올까 기대했는데 아예 나오지도 않고 유역비 표정은 왜이렇게 무표정인지 몰입하는데 방해됨;; 디즈니 영화라고 생각...,4,2,0,2020-10-23 13:17:00,0
501,닉네임(rook****),다 떠나서 재미가없음.. 진짜..,2,2,0,2020-10-22 04:06:00,0
502,hell****,억지로 스토리를 전OOO려는~~!활을 손으로 막는 환타지반전도 없고 스팩타클함도 없고그냥 그저 그러한~~!,2,2,0,2020-10-21 12:09:00,0
503,푸주(bcho****),타이완 넘버원 프리홍콩,1,2,0,2020-10-21 11:48:00,0
504,Ridercube(ride****),이걸 뭐라고 해야하냐... 그냥 좀 부족한 중국 무협 영화 보는 느낌? 뭘 보여주고 싶은지도 모르겠고 연개성이 하나도 없음. 게다가 만든 곳이 '디즈니'이기에 더 실망스러웠다.,5,2,0,2020-10-21 08:02:00,0
505,badb****,마녀의 개입이 좀 생뚱맞음...,6,2,0,2020-10-21 01:54:00,0
506,흰 코끼리(kimy****),"평점 왤케 높아.,..",2,2,0,2020-10-21 00:58:00,0
507,굿럭(tjdn****),이게  영화냐ㅡㅡ 시간 아깝네 개 짜증,2,2,0,2020-10-20 23:29:00,0
508,kahuy(kahu****),착짱 죽짱은 사랑입니다~♡,1,2,0,2020-10-20 12:57:00,0
509,isolation214(gyql****),이 영화 내적이나 외적으로도 쓰레가같은 폐기물에 10점을 주는 사람이 있다는게 진짜 알바가 존재한다는게 사실임을 깨달았다 꿈을 파는 디즈니까 돈에 미쳤다는 증거를 절실히 보여준 그냥 쓰레기한테도 미안한 영화.. 정작...,1,2,0,2020-10-19 17:25:00,0
510,김고경(kgg5****),"사람들이 재미없다고 하는데 저는 그게 이해가 잘 안가네용 ㅠ 정말 재밌던데 ,, 물론 원작에서의 뮬란과는 많이 달랐지만 그래도 저는 이 영화 자체로는 재밌었어요..",10,2,0,2020-10-18 12:54:00,0
511,버찌(ydw7****),킬링 타임의 타임이 아까워지는 영화  디즈니를 믿지 마시길 그냥 짱깨 영화,1,2,0,2020-10-08 21:20:00,0
512,조각난중공(rlad****),중공이 왜 망해야 하는지 보여주는 영화,1,2,0,2020-10-08 17:37:00,0
513,그놈참(jayu****),아놔 장난하나... 이거 볼 시간에 잠을 잤더라면 피로도 풀리고 훨씬 더 기분 좋았을 걸...,1,2,0,2020-10-08 14:01:00,0
514,에밀레뽕(emas****),,1,2,0,2020-10-08 05:07:00,0
515,성희다(seon****),이딴걸또보고  평점달고있는 ㅎ.ㄱ들은뭐냐  ㅉㅉ,1,2,0,2020-10-07 20:31:00,0
516,wist****,이런 OOO는 만들지 마라,1,2,0,2020-10-07 18:23:00,0
517,claire(koma****),스토리허접. 돈주고안보길잘했다.,1,2,0,2020-10-07 12:25:00,0
518,러블이유(ghzl****),하...0점이 없어..,1,2,0,2020-10-07 11:06:00,0
519,내친구 현대자동차(dken****),스포일러가 포함된 감상평입니다. 감상평 보기,1,2,0,2020-10-07 04:19:00,0
520,tlo(tlov****),이딴 쓰레기가 8점이나 되는걸 보니 알바가 있긴 한가보네.,1,2,0,2020-10-06 20:06:00,0
521,ㄹ혁(dbrm****),짱개알바들아 돈버느라 애쓴다,1,2,0,2020-10-06 17:23:00,0
522,빙다리핫바지(cidd****),이딴 영화가 8점대? 알바가 진짜 있긴 있구나,1,2,0,2020-10-06 14:31:00,0
523,수달(njyb****),기대는 1도 안 하고 봤는데도 개그영화인줄.. 대충 넘어가는 스토리에 개연성 부족한 주변 캐릭터들. 어이없어서 웃게 됨,2,2,0,2020-10-05 17:55:00,0
524,초이님(its3****),"보이콧은 모르겠고 디즈니 실사판인 점 하나 믿고 봤었는데 애니와 많은 비교가 되는 영화였습니다. 각자 주관적인 평이 나올 수 있으나, 저는 좋은 평가를 주기는 어려웠네요.",1,2,0,2020-10-05 13:17:00,0
